31_20 : -67;-68;-68;-68;-67;-69;-69;-69;-68;-68;-67;-68;-67;-67;-68;-68;-68;-68;-67;-68;-68;-68;-67;-68;-68;-68;-68;-69;-67;-69;-68;-68;-67;-68;-67;-68;-68;-68;-68;-67;-68;-68;-68;-69;-68;-68;-68;-69;-70;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-69;-69;-68;-70;-68;-69;-69;-68;-68;-68;-68;-70;-68;-70;-68;-70;-69;-68;-70;-69;-70;-68;-67;-69;-67;-68;-68;-71;-68;-68;-68;-68;-70;-68;-69;-70;-69;-69;-68;-69;-70;-70;-68;-68;-68;-68;-68;-69;-70;-69;-69;-69;-68;-69;-68;-69;-69;-69;-69;-70;-70;-70;-68;-69;-68;-70;-69;-68;-69;-68;-69;-68;-68;-67;-67;-68;-70;-69;-67;-67;-70;-68;-68;-68;-69;-68;-68;-69;-68;-67;-69;-68;-68;-69;-69;-67;-69;-69;-68;-68;-69;-68;-68;-68;-68;-68;-67;-67;-69;-68;-68;-67;-69;-67;-67;-67;-67;-68;-68;-68;-70;-68;-67;-67;-67;-69;-67;-68;-69;-68;-68;-68;-68;-68;-69;-68;-70;-68;-68;-67;-68;-68;-68;-68;-68;-69;-68;-69;-67;-68;-72;-68;-68;-68;-68;-68;-68;-68;-68;-67;-69;-69;-68;-68;-68;-68;-68;-67;-67;-67;-67;-68;-68;-68;-68;-69;-69;-68;-67;-68;&&
20_10 : -69;-69;-69;-70;-69;-70;-70;-69;-69;-69;-69;-69;-70;-69;-70;-70;-70;-70;-70;-70;-69;-70;-70;-69;-70;-69;-69;-69;-70;-69;-70;-70;-70;-69;-70;-69;-70;-70;-69;-69;-70;-70;-70;-69;-70;-70;-70;-70;-69;-69;-69;-70;-70;-70;-69;-69;-70;-69;-69;-69;-69;-70;-69;-70;-69;-69;-70;-70;-70;-69;-69;-70;-69;-70;-69;-69;-70;-69;-69;-69;-69;-70;-69;-69;-69;-69;-70;-69;-70;-69;-70;-69;-69;-69;-70;-70;-70;-70;-70;-70;-69;-69;-70;-69;-69;-69;-70;-70;-70;-70;-70;-69;-69;-69;-69;-69;-70;-70;-69;-70;-70;-69;-69;-69;-69;-69;-69;-69;-69;-70;-69;-70;-70;-70;-69;-69;-70;-69;-69;-69;-69;-70;-69;-69;-70;-68;-70;-69;-70;-69;-70;-70;-70;-69;-69;-70;-70;-69;-70;-69;-70;-70;-70;-70;-69;-69;-69;-69;-70;-69;-69;-70;-70;-70;-70;-70;-69;-69;-69;-70;-70;-69;-69;-70;-70;-70;-70;-69;-70;-69;-69;-69;-70;-70;-69;-70;-70;-70;-70;-69;-69;-69;-70;-69;-70;-70;-70;-70;-69;-70;-70;-69;-70;-70;-69;-69;-70;-70;-70;-70;-69;-70;-70;-69;-70;-70;-70;-70;-70;-70;-70;-70;-69;-70;-70;-69;-69;-70;-70;-70;-69;-70;-70;-70;-70;-70;-69;-70;-70;-70;&&
10_20 : -68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;&&
31_10 : -64;-66;-66;-64;-66;-66;-66;-66;-64;-64;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-64;-64;-66;-66;-64;-64;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-64;-64;-64;-66;-66;-66;-66;-66;-64;-66;-64;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-64;-66;-64;-66;-64;-64;-66;-64;-66;-66;-66;-64;-64;-66;-66;-66;-64;-66;-64;-66;-66;-66;-66;-64;-66;-64;-64;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-64;-66;-66;-64;-66;-64;-66;-66;-66;-64;-66;-66;-66;-66;-64;-66;-64;-66;-64;-66;-66;-66;-66;-64;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-64;-64;-64;-66;-64;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-64;-64;-66;-64;-66;-66;-64;-66;-66;-66;-66;-64;-64;-66;-64;-64;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;&&
31_20 : -68;-68;-68;-68;-67;-68;-68;-67;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-67;-68;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-69;-68;-68;-68;-68;-68;-69;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-67;-68;-68;-68;-68;-67;-70;-68;-68;-68;-68;-69;-68;-68;-69;-68;-68;-68;-68;-68;-69;-69;-68;-68;-68;-69;-68;-69;-68;-68;-68;-69;-69;-68;-69;-68;-70;-68;-69;-69;-68;-69;-68;-69;-69;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-67;-69;-68;-68;-68;-68;-69;-68;-68;-69;-68;-68;-68;-69;-69;-68;-68;-68;-68;-69;-69;-69;-69;-68;-69;-68;-69;-68;-69;-69;-68;-68;-68;-68;-69;-68;-69;-68;-68;-69;-68;-69;-69;-68;-69;-68;-68;-68;-68;-69;-68;-68;-68;-69;-68;-69;-68;-68;-68;-69;-67;-69;-69;-69;-68;-68;-68;-69;-69;-69;-69;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-68;-68;-68;-69;-69;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-68;&&
20_10 : -69;-69;-69;-70;-70;-69;-70;-69;-70;-69;-69;-70;-70;-70;-70;-70;-69;-69;-70;-69;-70;-70;-70;-69;-69;-69;-70;-70;-70;-69;-69;-70;-70;-70;-70;-69;-69;-70;-69;-69;-70;-69;-70;-69;-70;-70;-70;-70;-69;-69;-69;-69;-69;-69;-69;-69;-70;-70;-70;-70;-69;-69;-69;-70;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-69;-69;-70;-70;-70;-70;-69;-70;-69;-70;-70;-70;-69;-70;-69;-70;-69;-69;-70;-70;-69;-70;-69;-70;-69;-69;-69;-69;-69;-70;-69;-69;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-69;-70;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-69;-69;-70;-69;-70;-69;-69;-69;-69;-70;-69;-70;-69;-69;-69;-70;-69;-70;-69;-70;-69;-69;-70;-70;-69;-69;-69;-69;-70;-70;-70;-69;-69;-69;-69;-70;-69;-69;-70;-70;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-70;-70;-69;-70;-69;-70;-69;-70;-69;-70;-70;-70;-69;-69;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-70;-69;-69;-69;-69;-69;-69;-69;-69;-70;-70;-69;-70;-69;-69;-69;-69;-69;-70;-69;-69;-69;-70;-69;-70;-69;-70;-69;-70;-69;-69;-70;-70;-69;-69;-69;-69;-69;-70;-69;-69;-69;-69;&&
10_20 : -68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-67;-68;-67;-67;-67;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-68;-68;-68;-67;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-68;-68;-67;-68;-68;-68;-67;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-67;-67;-67;-68;-68;-68;-68;-68;-68;-68;-67;-67;-67;-68;-68;-67;-67;-67;-68;-68;-68;-67;-68;-68;-68;-68;-68;-68;-67;-67;-67;-68;-68;-68;-68;-68;-68;&&
31_10 : -66;-64;-64;-66;-66;-66;-64;-66;-64;-64;-66;-66;-64;-66;-64;-66;-64;-66;-64;-64;-66;-64;-64;-64;-66;-64;-64;-64;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-64;-64;-66;-66;-64;-64;-64;-66;-66;-66;-66;-66;-64;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-64;-66;-66;-66;-64;-66;-66;-64;-66;-66;-64;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-64;-64;-66;-66;-66;-64;-64;-64;-66;-66;-66;-64;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-64;-66;-66;-66;-64;-64;-66;-66;-66;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-64;-66;-64;-66;-66;-66;-64;-64;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-64;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-64;-66;-64;-64;-66;-64;-66;-66;-64;-66;-64;-64;-66;-64;&&
31_20 : -69;-68;-68;-68;-69;-68;-68;-68;-70;-68;-68;-68;-69;-69;-69;-68;-68;-68;-68;-69;-69;-69;-69;-68;-69;-67;-69;-69;-70;-68;-68;-69;-68;-69;-69;-68;-69;-68;-69;-68;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-70;-69;-69;-69;-68;-69;-68;-68;-68;-68;-68;-69;-68;-68;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-68;-69;-68;-69;-68;-69;-68;-68;-69;-69;-68;-68;-69;-69;-68;-69;-68;-68;-68;-70;-68;-68;-68;-68;-69;-69;-69;-69;-70;-70;-69;-68;-69;-69;-69;-68;-69;-69;-69;-68;-69;-69;-69;-68;-69;-69;-69;-68;-69;-68;-69;-69;-69;-68;-69;-69;-69;-68;-69;-69;-68;-69;-69;-69;-68;-68;-69;-68;-68;-69;-69;-69;-69;-68;-68;-68;-69;-68;-69;-69;-69;-69;-68;-68;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-68;-68;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-68;-69;-69;-69;-68;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-68;-69;-69;-69;-69;-69;-68;-69;-69;-69;-68;-69;-68;-68;-69;-69;-70;-69;-68;-68;-70;-69;-69;-69;-69;-68;-68;-69;-69;-69;-69;&&
20_10 : -69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-70;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-68;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-70;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-68;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-70;-69;-69;-69;-69;-69;-69;-68;-68;-69;-69;-69;-68;-69;-69;-69;-68;&&
10_20 : -67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-68;-67;-67;-67;-68;-67;-67;-67;-67;-68;-67;-67;-67;-68;-67;-67;-68;-68;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;&&
31_10 : -66;-66;-66;-66;-66;-64;-64;-66;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-64;-66;-64;-64;-66;-66;-64;-66;-66;-66;-64;-64;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-64;-66;-64;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-64;-64;-66;-66;-64;-66;-66;-66;-66;-64;-66;-64;-64;-66;-66;-66;-66;-66;-66;-64;-66;-64;-64;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-64;-66;-66;-66;-64;-66;-66;-66;-66;-64;-66;-64;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-64;-64;-64;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-64;-66;-64;-64;-66;-64;&&
31_20 : -68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-69;-69;-68;-68;-68;-69;-69;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-69;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-69;-68;-69;-69;-68;-68;-68;-69;-68;-68;-68;-69;-68;-69;-68;-68;-68;-68;-69;-68;-69;-69;-70;-68;-68;-68;-68;-68;-68;-69;-68;-69;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-69;-69;-68;-68;-68;-68;-69;-69;-68;-68;-68;-68;-68;-68;-69;-68;-69;-69;-68;-69;-68;-69;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-70;-68;-68;-70;-69;-68;-68;-69;-68;-68;-68;-69;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-73;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-70;-68;-69;-68;-68;-68;-68;-69;-68;-68;-68;-68;-69;-68;-68;-68;-68;-69;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;&&
20_10 : -69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-70;-69;-69;-69;-69;-69;-69;-68;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;&&
10_20 : -67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-68;-67;-68;-67;-67;-67;-67;-68;-68;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-68;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-68;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-68;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-68;-67;-67;-67;-67;-67;-67;-67;-67;&&
31_10 : -66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-66;-64;-64;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-64;-64;-66;-64;-66;-64;-64;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-64;-66;-66;-66;-66;-66;-66;-64;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-66;-64;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-64;-66;-64;-66;-66;-66;-66;-66;-64;-64;-64;-66;-66;-66;-66;-64;-66;-66;-66;-64;-64;-66;-66;-66;-66;-66;-64;-64;-66;-64;-66;-64;-64;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-64;-64;-64;-64;-66;-66;-64;-66;-66;-64;-66;-66;-66;-64;-64;-66;-66;-64;-64;-66;-66;-66;-66;-64;-64;-66;-66;-66;-64;-66;-66;-64;-66;-66;-64;-66;-66;-64;-64;-64;-66;-64;-64;-66;-66;-64;-66;-64;-66;-66;-66;-66;-64;-66;-66;-66;-64;-66;-66;-64;&&
31_20 : -68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-69;-68;-68;-68;-69;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-69;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-69;-68;-68;-69;-68;-68;-68;-69;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-68;-69;-69;-70;-68;-68;-68;-68;-68;-68;-69;-68;-69;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-69;-68;-68;-68;-68;-69;-69;-68;-68;-68;-68;-68;-68;-69;-68;-68;-69;-68;-69;-68;-69;-68;-68;-68;-68;-68;-69;-68;-68;-69;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-69;-68;-69;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-69;-69;-69;-69;-68;-68;-69;-68;-68;-69;-68;-68;-68;-68;-69;-68;-69;-69;-68;-69;-68;-68;-69;-68;-68;-68;-68;-68;-68;-68;-69;-68;-68;-68;-68;-68;-69;-68;-68;-68;-69;-69;-69;-68;-68;-68;-69;-68;-69;-69;-68;-68;-68;-68;-69;-69;-68;-69;-68;-68;-68;-69;-69;-68;-68;-68;-68;-69;-68;-68;-68;-68;-69;-68;-69;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;-68;&&
20_10 : -69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-68;-69;-69;-68;-69;-69;-69;-68;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-68;-68;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-68;-68;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-68;-68;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;&&
